1476512200228|XPos|-2714.76|XVar|801.284|YPos|-4.26995|YVar|1016.09|Heading|-12.335|HeadingVar|0.72475|Balls|1424.04,-0.0885682,0|
1476512200261|XPos|-2714.76|XVar|803.001|YPos|-4.317|YVar|1017.48|Heading|-12.3839|HeadingVar|0.734208|Balls|1423.96,-0.0879107,0|
1476512200295|XPos|-2714.73|XVar|804.71|YPos|-4.35513|YVar|1018.87|Heading|-12.424|HeadingVar|0.743586|Balls|1423.11,-0.0886266,0|
1476512200327|XPos|-2714.69|XVar|806.47|YPos|-4.39518|YVar|1020.3|Heading|-12.4658|HeadingVar|0.753416|Balls|1423.02,-0.0879687,0|
1476512200361|XPos|-2714.65|XVar|808.132|YPos|-4.39146|YVar|1021.65|Heading|-12.4625|HeadingVar|0.762366|Balls|1423.88,-0.0945449,0|
1476512200396|XPos|-2714.56|XVar|809.853|YPos|-4.43436|YVar|1023.05|Heading|-12.5045|HeadingVar|0.771901|Balls|1420.21,-0.0881431,0|
1476512200431|XPos|-2714.36|XVar|811.427|YPos|-7.92259|YVar|1021.59|Heading|-11.0987|HeadingVar|0.567523|Balls|1385.16,-0.0944692,0|Posts|4077.55,0.279782,0|
1476512200463|XPos|-2713.93|XVar|813.141|YPos|-7.54281|YVar|1022.87|Heading|-11.1443|HeadingVar|0.587226|Balls|1385.25,-0.0951447,0|
1476512200497|XPos|-2713.61|XVar|814.864|YPos|-7.33403|YVar|1024.19|Heading|-11.1791|HeadingVar|0.605262|Balls|1387.12,-0.095016,0|
1476512200529|XPos|-2713.86|XVar|816.557|YPos|-7.51898|YVar|1025.51|Heading|-11.1852|HeadingVar|0.621419|Balls|1424.81,-0.0944826,0|
1476512200564|XPos|-2713.93|XVar|818.298|YPos|-6.95399|YVar|1027.57|Heading|-11.54|HeadingVar|0.683821|Balls|1421.15,-0.0880849,0|
1476512200597|XPos|-2713.55|XVar|820.002|YPos|-6.82355|YVar|1028.93|Heading|-11.5637|HeadingVar|0.69618|Balls|1386.18,-0.0950803,0|
1476512200634|XPos|-2713.51|XVar|821.629|YPos|-8.72499|YVar|1028.94|Heading|-10.6736|HeadingVar|0.538357|Balls|1383.45,-0.0884453,0|Posts|4088.27,0.276485,0|
1476512200665|XPos|-2713.3|XVar|823.337|YPos|-8.61381|YVar|1030.26|Heading|-10.725|HeadingVar|0.558972|Balls|1383.45,-0.0884453,0|
1476512200700|XPos|-2713.57|XVar|825.045|YPos|-8.89401|YVar|1031.59|Heading|-10.7452|HeadingVar|0.577515|Balls|1421.15,-0.0880849,0|
1476512200733|XPos|-2713.36|XVar|826.737|YPos|-8.75585|YVar|1032.93|Heading|-10.7575|HeadingVar|0.593941|Balls|1386.18,-0.0950803,0|
1476512200770|XPos|-2713.13|XVar|828.457|YPos|-8.2497|YVar|1034.63|Heading|-10.979|HeadingVar|0.645295|Balls|1386.18,-0.0950803,0|
1476512200800|XPos|-2712.98|XVar|830.16|YPos|-8.20806|YVar|1036|Heading|-10.9918|HeadingVar|0.658288|Balls|1385.16,-0.0944692,0|
1476512200833|XPos|-2713.28|XVar|831.843|YPos|-8.32708|YVar|1037.36|Heading|-11.0282|HeadingVar|0.670436|Balls|1421.15,-0.0880849,0|
1476512200866|XPos|-2713.53|XVar|833.556|YPos|-8.41132|YVar|1038.75|Heading|-11.0617|HeadingVar|0.682079|Balls|1422.09,-0.0880267,0|
1476512200899|XPos|-2713.73|XVar|835.225|YPos|-8.47027|YVar|1040.1|Heading|-11.0922|HeadingVar|0.692626|Balls|1423.02,-0.0879687,0|
1476512200934|XPos|-2713.88|XVar|836.924|YPos|-8.50731|YVar|1041.49|Heading|-11.1158|HeadingVar|0.703015|Balls|1423.11,-0.0886266,0|
1476512200997|XPos|-2713.58|XVar|840.028|YPos|-8.47531|YVar|1044.01|Heading|-11.1037|HeadingVar|0.725829|Balls|1388.05,-0.0949517,0|
1476512201025|XPos|-2713.76|XVar|841.326|YPos|-8.50003|YVar|1045.08|Heading|-11.1375|HeadingVar|0.730576|Balls|1423.02,-0.0879687,0|
1476512201051|XPos|-2713.51|XVar|842.74|YPos|-8.48587|YVar|1046.24|Heading|-11.1241|HeadingVar|0.73713|Balls|1388.05,-0.0949517,0|
1476512201077|XPos|-2713.69|XVar|844.027|YPos|-8.49863|YVar|1047.29|Heading|-11.1515|HeadingVar|0.743207|Balls|1424.04,-0.0885682,0|
1476512201104|XPos|-2713.8|XVar|845.403|YPos|-8.5087|YVar|1048.41|Heading|-11.1784|HeadingVar|0.750337|Balls|1422.09,-0.0880267,0|
1476512201136|XPos|-2713.57|XVar|846.997|YPos|-8.50798|YVar|1049.72|Heading|-11.1613|HeadingVar|0.759495|Balls|1388.05,-0.0949517,0|
1476512201171|XPos|-2713.72|XVar|848.67|YPos|-8.51222|YVar|1051.08|Heading|-11.1913|HeadingVar|0.769471|Balls|1423.96,-0.0879107,0|
1476512201205|XPos|-2713.83|XVar|850.343|YPos|-8.51325|YVar|1052.45|Heading|-11.2135|HeadingVar|0.779086|Balls|1424.04,-0.0885682,0|
1476512201241|XPos|-2714.23|XVar|851.949|YPos|-9.50443|YVar|1053.25|Heading|-10.3422|HeadingVar|0.568065|Balls|1424.98,-0.0885099,0|Posts|4126.59,0.276369,0|
1476512201272|XPos|-2714.3|XVar|853.618|YPos|-9.55753|YVar|1054.59|Heading|-10.3294|HeadingVar|0.587461|Balls|1426.78,-0.0950142,0|
1476512201306|XPos|-2714.34|XVar|855.314|YPos|-9.59375|YVar|1055.97|Heading|-10.3534|HeadingVar|0.605165|Balls|1423.02,-0.0879687,0|
1476512201342|XPos|-2714.37|XVar|856.942|YPos|-9.6208|YVar|1057.3|Heading|-10.3758|HeadingVar|0.620352|Balls|1423.96,-0.0879107,0|
1476512201373|XPos|-2714.32|XVar|858.711|YPos|-9.36402|YVar|1058.87|Heading|-10.5625|HeadingVar|0.684518|Balls|1425.75,-0.0944204,0|
1476512201406|XPos|-2714.32|XVar|860.273|YPos|-9.37212|YVar|1060.15|Heading|-10.5884|HeadingVar|0.695173|Balls|1422.09,-0.0880267,0|
1476512201440|XPos|-2714.01|XVar|861.949|YPos|-9.32037|YVar|1061.52|Heading|-10.5806|HeadingVar|0.706572|Balls|1387.12,-0.095016,0|
1476512201473|XPos|-2713.74|XVar|863.576|YPos|-9.32072|YVar|1062.85|Heading|-10.6117|HeadingVar|0.717356|Balls|1383.45,-0.0884453,0|
1476512201506|XPos|-2713.55|XVar|865.22|YPos|-9.30789|YVar|1064.2|Heading|-10.5967|HeadingVar|0.728249|Balls|1387.12,-0.095016,0|
1476512201542|XPos|-2713.72|XVar|866.901|YPos|-9.28738|YVar|1065.57|Heading|-10.5795|HeadingVar|0.739352|Balls|1426.78,-0.0950142,0|
1476512201574|XPos|-2713.82|XVar|868.551|YPos|-9.29121|YVar|1066.92|Heading|-10.61|HeadingVar|0.749602|Balls|1423.02,-0.0879687,0|
1476512201608|XPos|-2713.62|XVar|870.144|YPos|-9.30477|YVar|1068.23|Heading|-10.5946|HeadingVar|0.758992|Balls|1387.12,-0.095016,0|
1476512201641|XPos|-2713.73|XVar|871.776|YPos|-9.30291|YVar|1069.57|Heading|-10.6236|HeadingVar|0.768917|Balls|1422.09,-0.0880267,0|
